weight,height,G,AB,HR
150.0,70.0,153,597.0,0.0
150.0,70.0,140,512.0,0.0
150.0,70.0,81,267.0,0.0
150.0,70.0,133,469.0,0.0
150.0,70.0,87,296.0,1.0
150.0,70.0,78,232.0,0.0
150.0,73.0,7,10.0,0.0
150.0,73.0,37,51.0,0.0
150.0,73.0,93,145.0,0.0
150.0,73.0,86,285.0,1.0
150.0,73.0,151,551.0,4.0
150.0,73.0,103,410.0,3.0
150.0,73.0,135,509.0,3.0
150.0,73.0,96,363.0,1.0
150.0,73.0,48,179.0,0.0
150.0,73.0,151,568.0,5.0
150.0,73.0,67,237.0,3.0
150.0,73.0,94,266.0,1.0
150.0,73.0,40,93.0,0.0
150.0,73.0,73,174.0,0.0
150.0,73.0,107,256.0,1.0
150.0,73.0,125,406.0,5.0
150.0,73.0,91,189.0,3.0
150.0,73.0,138,358.0,3.0
150.0,73.0,98,187.0,1.0
150.0,73.0,64,119.0,1.0
150.0,73.0,16,23.0,1.0
210.0,71.0,76,2.0,0.0
210.0,71.0,75,0.0,0.0
210.0,71.0,73,0.0,0.0
210.0,71.0,65,0.0,0.0
210.0,71.0,70,0.0,0.0
210.0,71.0,77,2.0,0.0
210.0,71.0,43,2.0,0.0
210.0,71.0,4,0.0,0.0
210.0,71.0,11,0.0,0.0
175.0,69.0,143,387.0,1.0
175.0,69.0,81,255.0,2.0
175.0,69.0,142,426.0,1.0
175.0,69.0,136,483.0,0.0
175.0,69.0,158,560.0,2.0
175.0,69.0,69,286.0,1.0
175.0,69.0,136,542.0,6.0
175.0,69.0,151,542.0,9.0
175.0,69.0,153,565.0,5.0
175.0,69.0,151,576.0,2.0
175.0,69.0,144,574.0,5.0
175.0,69.0,156,613.0,7.0
175.0,69.0,155,611.0,2.0
175.0,69.0,151,582.0,14.0
175.0,69.0,64,250.0,2.0
175.0,69.0,148,567.0,7.0
175.0,69.0,152,568.0,3.0
175.0,69.0,153,579.0,4.0
175.0,69.0,145,513.0,4.0
175.0,69.0,92,266.0,0.0
175.0,69.0,62,177.0,1.0
175.0,69.0,108,344.0,2.0
175.0,69.0,58,167.0,0.0
175.0,69.0,60,153.0,0.0
195.0,72.0,41,81.0,1.0
195.0,72.0,70,172.0,1.0
215.0,75.0,4,0.0,0.0
215.0,75.0,13,8.0,0.0
215.0,75.0,2,2.0,0.0
215.0,75.0,6,6.0,0.0
215.0,75.0,33,31.0,0.0
215.0,75.0,44,9.0,0.0
215.0,75.0,20,3.0,0.0
215.0,75.0,30,53.0,0.0
215.0,75.0,31,54.0,0.0
170.0,73.0,1,0.0,0.0
170.0,73.0,64,152.0,6.0
170.0,73.0,59,141.0,3.0
170.0,73.0,3,1.0,0.0
170.0,73.0,33,62.0,2.0
170.0,73.0,5,9.0,0.0
170.0,73.0,72,151.0,8.0
170.0,73.0,57,72.0,1.0
170.0,73.0,8,4.0,0.0
200.0,76.0,2,2.0,0.0
200.0,76.0,4,9.0,0.0
200.0,76.0,44,105.0,0.0
200.0,76.0,41,79.0,0.0
200.0,76.0,36,55.0,0.0
200.0,76.0,11,15.0,0.0
200.0,76.0,22,53.0,0.0
200.0,76.0,37,72.0,0.0
200.0,76.0,30,61.0,0.0
200.0,76.0,19,13.0,0.0
185.0,73.0,12,43.0,1.0
185.0,73.0,9,22.0,0.0
185.0,73.0,78,155.0,1.0
185.0,73.0,7,9.0,0.0
185.0,73.0,1,5.0,0.0
185.0,73.0,129,443.0,14.0
185.0,73.0,6,14.0,0.0
185.0,73.0,57,169.0,7.0
185.0,73.0,115,386.0,22.0
185.0,73.0,90,250.0,11.0
185.0,73.0,1,0.0,0.0
185.0,73.0,118,408.0,11.0
185.0,73.0,62,117.0,2.0
175.0,70.0,1,4.0,0.0
175.0,70.0,3,2.0,0.0
175.0,70.0,7,4.0,0.0
160.0,71.0,1,3.0,0.0
187.0,72.0,3,0.0,0.0
187.0,72.0,10,15.0,0.0
175.0,70.0,41,104.0,0.0
175.0,70.0,50,78.0,0.0
175.0,70.0,24,44.0,0.0
200.0,74.0,46,7.0,0.0
200.0,74.0,27,1.0,0.0
200.0,74.0,4,0.0,0.0
200.0,75.0,10,20.0,0.0
200.0,75.0,1,3.0,0.0
190.0,73.0,5,2.0,0.0
190.0,73.0,18,0.0,0.0
190.0,73.0,44,0.0,0.0
190.0,73.0,17,0.0,0.0
190.0,73.0,15,0.0,0.0
190.0,73.0,4,0.0,0.0
190.0,73.0,31,0.0,0.0
190.0,73.0,18,0.0,0.0
190.0,73.0,4,0.0,0.0
185.0,72.0,9,26.0,0.0
185.0,72.0,149,591.0,7.0
185.0,72.0,153,621.0,10.0
185.0,72.0,119,438.0,4.0
185.0,72.0,104,405.0,6.0
185.0,72.0,152,620.0,10.0
185.0,72.0,138,506.0,7.0
185.0,72.0,144,594.0,4.0
185.0,72.0,146,621.0,9.0
185.0,72.0,145,554.0,7.0
185.0,72.0,116,404.0,1.0
185.0,72.0,25,56.0,0.0
185.0,72.0,14,36.0,0.0
180.0,73.0,63,245.0,0.0
180.0,73.0,14,45.0,0.0
160.0,74.0,11,33.0,1.0
160.0,74.0,2,2.0,0.0
160.0,74.0,13,22.0,0.0
160.0,74.0,61,167.0,2.0
160.0,74.0,133,349.0,2.0
160.0,74.0,80,181.0,3.0
160.0,74.0,97,275.0,10.0
160.0,74.0,27,36.0,0.0
160.0,74.0,40,97.0,1.0
160.0,74.0,11,15.0,0.0
195.0,70.0,6,14.0,0.0
195.0,73.0,22,0.0,0.0
195.0,73.0,11,1.0,0.0
175.0,71.0,20,68.0,0.0
215.0,76.0,45,58.0,0.0
215.0,76.0,34,79.0,0.0
215.0,76.0,32,71.0,0.0
198.0,72.0,78,58.0,0.0
198.0,72.0,20,26.0,1.0
198.0,72.0,123,335.0,6.0
198.0,72.0,124,312.0,3.0
198.0,72.0,134,437.0,9.0
198.0,72.0,149,434.0,8.0
187.0,73.0,3,8.0,0.0
187.0,73.0,74,217.0,0.0
187.0,73.0,55,128.0,2.0
187.0,73.0,38,80.0,3.0
187.0,73.0,31,38.0,0.0
187.0,73.0,4,8.0,1.0
187.0,73.0,2,2.0,0.0
187.0,73.0,10,15.0,0.0
187.0,73.0,49,62.0,0.0
187.0,73.0,11,1.0,0.0
175.0,71.0,2,3.0,0.0
196.0,73.0,2,6.0,0.0
196.0,73.0,10,34.0,0.0
196.0,73.0,30,81.0,0.0
196.0,73.0,2,3.0,0.0
196.0,73.0,30,98.0,2.0
196.0,73.0,34,112.0,1.0
196.0,73.0,39,115.0,0.0
196.0,73.0,46,139.0,0.0
196.0,73.0,46,116.0,0.0
196.0,73.0,43,86.0,0.0
196.0,73.0,44,101.0,0.0
196.0,73.0,43,91.0,1.0
196.0,73.0,31,75.0,0.0
196.0,73.0,10,9.0,0.0
185.0,73.0,49,0.0,0.0
185.0,70.0,14,22.0,0.0
195.0,75.0,2,2.0,0.0
195.0,75.0,37,60.0,3.0
195.0,75.0,32,24.0,1.0
195.0,75.0,23,5.0,0.0
195.0,75.0,13,3.0,0.0
195.0,75.0,11,4.0,0.0
185.0,73.0,9,33.0,1.0
185.0,73.0,10,12.0,0.0
155.0,68.0,1,0.0,0.0
175.0,74.0,13,29.0,0.0
175.0,74.0,33,59.0,0.0
175.0,74.0,27,21.0,0.0
175.0,74.0,20,12.0,0.0
175.0,74.0,4,5.0,0.0
175.0,74.0,15,29.0,0.0
175.0,74.0,21,27.0,0.0
175.0,74.0,19,24.0,0.0
175.0,74.0,13,9.0,0.0
175.0,74.0,6,1.0,0.0
174.0,71.0,33,69.0,2.0
205.0,75.0,3,0.0,0.0
205.0,75.0,44,13.0,0.0
205.0,75.0,12,12.0,0.0
165.0,71.0,2,8.0,0.0
187.0,72.0,3,1.0,0.0
187.0,72.0,5,5.0,0.0
187.0,72.0,19,38.0,0.0
187.0,72.0,53,151.0,0.0
187.0,72.0,13,47.0,1.0
180.0,70.0,1,0.0,0.0
180.0,70.0,37,5.0,0.0
180.0,70.0,62,1.0,0.0
180.0,70.0,58,3.0,0.0
180.0,70.0,66,0.0,0.0
180.0,70.0,28,2.0,0.0
180.0,70.0,64,0.0,0.0
180.0,70.0,70,2.0,0.0
180.0,70.0,78,2.0,0.0
180.0,70.0,45,2.0,0.0
180.0,70.0,75,3.0,0.0
180.0,70.0,70,0.0,0.0
180.0,70.0,66,0.0,0.0
180.0,70.0,45,0.0,0.0
180.0,70.0,2,0.0,0.0
180.0,70.0,71,0.0,0.0
225.0,72.0,18,26.0,0.0
225.0,72.0,6,1.0,0.0
170.0,70.0,63,223.0,1.0
170.0,70.0,11,38.0,0.0
170.0,71.0,13,12.0,0.0
170.0,71.0,11,14.0,0.0
170.0,71.0,13,5.0,0.0
170.0,71.0,29,63.0,0.0
170.0,71.0,29,65.0,0.0
170.0,71.0,8,11.0,0.0
185.0,76.0,59,13.0,0.0
185.0,76.0,5,0.0,0.0
185.0,76.0,1,0.0,0.0
185.0,76.0,44,12.0,0.0
185.0,76.0,9,3.0,0.0
185.0,76.0,6,3.0,0.0
185.0,76.0,38,6.0,0.0
165.0,72.0,1,0.0,0.0
165.0,72.0,33,88.0,0.0
165.0,72.0,5,8.0,0.0
165.0,72.0,34,75.0,0.0
165.0,72.0,46,131.0,1.0
165.0,72.0,104,288.0,1.0
165.0,72.0,111,289.0,1.0
165.0,72.0,5,4.0,0.0
165.0,72.0,66,223.0,1.0
165.0,72.0,117,370.0,6.0
165.0,72.0,21,65.0,0.0
165.0,72.0,71,191.0,5.0
165.0,72.0,54,109.0,0.0
165.0,72.0,3,4.0,0.0
165.0,72.0,1,4.0,0.0
183.0,69.0,17,56.0,0.0
183.0,69.0,9,32.0,0.0
183.0,69.0,111,385.0,2.0
183.0,69.0,153,526.0,1.0
183.0,69.0,124,430.0,1.0
183.0,69.0,142,491.0,1.0
183.0,69.0,80,261.0,1.0
183.0,69.0,144,504.0,2.0
183.0,69.0,110,365.0,2.0
183.0,69.0,84,267.0,0.0
183.0,69.0,6,8.0,0.0
183.0,69.0,3,8.0,0.0
200.0,71.0,61,237.0,2.0
200.0,71.0,151,588.0,10.0
200.0,71.0,147,571.0,7.0
200.0,71.0,135,527.0,4.0
200.0,71.0,140,549.0,6.0
200.0,71.0,136,534.0,3.0
200.0,71.0,129,512.0,5.0
200.0,71.0,132,490.0,4.0
200.0,71.0,147,548.0,6.0
200.0,71.0,142,516.0,2.0
200.0,71.0,142,515.0,6.0
200.0,71.0,151,568.0,10.0
200.0,71.0,137,495.0,5.0
200.0,71.0,150,556.0,4.0
200.0,71.0,130,473.0,9.0
200.0,71.0,145,558.0,7.0
200.0,71.0,114,413.0,3.0
200.0,71.0,150,552.0,1.0
200.0,71.0,156,566.0,6.0
200.0,71.0,123,432.0,1.0
200.0,71.0,74,230.0,0.0
165.0,71.0,75,197.0,0.0
195.0,73.0,74,221.0,13.0
195.0,73.0,87,129.0,5.0
195.0,73.0,39,98.0,4.0
195.0,73.0,133,453.0,28.0
195.0,73.0,160,612.0,37.0
195.0,73.0,149,550.0,26.0
195.0,73.0,163,641.0,31.0
195.0,73.0,144,517.0,28.0
195.0,73.0,150,549.0,23.0
195.0,73.0,135,433.0,15.0
195.0,73.0,38,49.0,0.0
195.0,73.0,69,162.0,1.0
195.0,73.0,11,12.0,0.0
165.0,72.0,39,115.0,0.0
165.0,72.0,22,48.0,1.0
165.0,72.0,39,109.0,0.0
165.0,72.0,75,146.0,1.0
165.0,72.0,45,72.0,0.0
165.0,72.0,50,85.0,1.0
165.0,72.0,60,179.0,0.0
165.0,72.0,2,2.0,0.0
165.0,72.0,83,87.0,0.0
205.0,75.0,6,3.0,0.0
205.0,75.0,44,42.0,0.0
205.0,75.0,29,37.0,0.0
205.0,75.0,34,42.0,0.0
205.0,75.0,17,25.0,0.0
205.0,75.0,14,1.0,0.0
205.0,75.0,2,0.0,0.0
205.0,75.0,13,19.0,0.0
170.0,71.0,4,1.0,0.0
170.0,71.0,71,194.0,0.0
170.0,71.0,39,81.0,1.0
170.0,71.0,89,280.0,2.0
170.0,71.0,20,59.0,0.0
170.0,71.0,8,27.0,0.0
190.0,74.0,2,0.0,0.0
190.0,74.0,17,1.0,0.0
190.0,74.0,25,2.0,0.0
190.0,74.0,10,1.0,0.0
190.0,74.0,19,1.0,0.0
190.0,74.0,9,0.0,0.0
170.0,72.0,12,28.0,0.0
170.0,72.0,113,441.0,4.0
170.0,72.0,130,514.0,2.0
170.0,72.0,139,562.0,7.0
170.0,72.0,54,209.0,1.0
170.0,72.0,154,641.0,2.0
170.0,72.0,145,610.0,1.0
170.0,72.0,146,499.0,2.0
170.0,72.0,81,247.0,1.0
170.0,72.0,95,311.0,2.0
170.0,72.0,38,85.0,0.0
170.0,72.0,33,107.0,2.0
194.0,75.0,36,0.0,0.0
194.0,75.0,38,0.0,0.0
194.0,75.0,35,0.0,0.0
194.0,75.0,24,1.0,0.0
165.0,71.0,30,113.0,0.0
165.0,71.0,10,41.0,0.0
165.0,71.0,72,250.0,0.0
165.0,71.0,1,3.0,0.0
200.0,74.0,18,31.0,0.0
175.0,72.0,62,24.0,0.0
210.0,76.0,7,7.0,0.0
210.0,76.0,155,633.0,7.0
210.0,76.0,78,276.0,12.0
210.0,76.0,111,396.0,12.0
210.0,76.0,112,368.0,8.0
210.0,76.0,110,322.0,11.0
210.0,76.0,59,126.0,6.0
210.0,76.0,3,2.0,0.0
210.0,76.0,3,2.0,0.0
205.0,73.0,10,26.0,0.0
205.0,73.0,77,211.0,1.0
205.0,73.0,26,37.0,0.0
210.0,74.0,14,28.0,0.0
210.0,74.0,24,43.0,1.0
210.0,74.0,35,1.0,0.0
210.0,74.0,37,2.0,0.0
210.0,74.0,49,3.0,0.0
210.0,74.0,52,2.0,0.0
210.0,74.0,45,3.0,0.0
210.0,74.0,45,0.0,0.0
210.0,74.0,35,0.0,0.0
210.0,74.0,32,2.0,0.0
210.0,74.0,33,8.0,0.0
210.0,74.0,23,4.0,0.0
210.0,74.0,31,2.0,0.0
210.0,74.0,30,3.0,0.0
210.0,74.0,21,2.0,0.0
210.0,74.0,32,4.0,0.0
210.0,74.0,2,4.0,0.0
185.0,72.0,10,36.0,2.0
195.0,71.0,11,30.0,1.0
195.0,71.0,97,338.0,5.0
195.0,71.0,115,393.0,1.0
195.0,71.0,63,215.0,2.0
195.0,71.0,47,137.0,3.0
195.0,71.0,108,338.0,6.0
195.0,71.0,107,288.0,3.0
195.0,71.0,47,146.0,6.0
195.0,71.0,1,1.0,0.0
195.0,71.0,27,85.0,0.0
195.0,71.0,59,138.0,1.0
190.0,73.0,2,1.0,0.0
190.0,73.0,26,41.0,0.0
190.0,73.0,6,2.0,0.0
190.0,73.0,53,64.0,0.0
190.0,73.0,40,46.0,0.0
190.0,73.0,47,87.0,2.0
190.0,73.0,38,86.0,1.0
190.0,73.0,40,103.0,1.0
190.0,73.0,38,73.0,0.0
190.0,73.0,45,105.0,0.0
190.0,73.0,41,94.0,0.0
190.0,73.0,41,68.0,0.0
190.0,73.0,30,32.0,0.0
190.0,73.0,44,37.0,0.0
190.0,73.0,24,32.0,0.0
190.0,73.0,32,34.0,0.0
180.0,71.0,20,57.0,0.0
172.0,72.0,2,1.0,0.0
155.0,65.0,62,266.0,0.0
155.0,65.0,79,332.0,0.0
160.0,70.0,53,54.0,1.0
160.0,70.0,88,175.0,0.0
160.0,70.0,9,5.0,0.0
160.0,70.0,12,8.0,0.0
185.0,75.0,27,50.0,0.0
185.0,75.0,12,7.0,0.0
185.0,75.0,32,51.0,0.0
185.0,75.0,1,1.0,0.0
185.0,75.0,2,3.0,0.0
185.0,75.0,9,17.0,0.0
185.0,75.0,44,39.0,0.0
185.0,75.0,39,26.0,0.0
185.0,75.0,34,69.0,0.0
185.0,75.0,33,70.0,0.0
185.0,75.0,26,37.0,0.0
185.0,75.0,25,39.0,1.0
185.0,75.0,36,43.0,0.0
185.0,75.0,32,58.0,0.0
175.0,72.0,3,0.0,0.0
175.0,72.0,22,22.0,0.0
175.0,72.0,29,61.0,1.0
175.0,72.0,40,86.0,2.0
175.0,72.0,37,77.0,0.0
175.0,72.0,31,52.0,0.0
175.0,72.0,29,53.0,1.0
175.0,72.0,24,54.0,0.0
175.0,72.0,38,59.0,0.0
175.0,72.0,22,25.0,0.0
170.0,69.0,19,57.0,1.0
170.0,69.0,6,17.0,0.0
170.0,69.0,4,5.0,0.0
170.0,69.0,3,2.0,0.0
170.0,69.0,21,12.0,0.0
170.0,69.0,28,101.0,1.0
170.0,69.0,47,105.0,0.0
170.0,69.0,33,78.0,0.0
170.0,69.0,124,374.0,6.0
170.0,69.0,19,26.0,0.0
170.0,69.0,107,227.0,4.0
170.0,69.0,115,213.0,5.0
170.0,69.0,1,1.0,0.0
170.0,69.0,8,14.0,0.0
170.0,69.0,64,192.0,3.0
170.0,69.0,21,77.0,0.0
170.0,69.0,148,581.0,12.0
170.0,69.0,140,527.0,5.0
170.0,69.0,24,71.0,1.0
170.0,69.0,109,397.0,4.0
170.0,69.0,145,509.0,6.0
170.0,69.0,155,571.0,6.0
170.0,69.0,146,527.0,6.0
170.0,69.0,123,427.0,6.0
170.0,69.0,141,492.0,7.0
170.0,69.0,134,472.0,8.0
192.0,72.0,4,13.0,0.0
192.0,72.0,29,69.0,0.0
192.0,72.0,34,66.0,0.0
192.0,72.0,9,16.0,0.0
175.0,73.0,2,10.0,0.0
175.0,73.0,98,328.0,15.0
175.0,73.0,17,17.0,0.0
175.0,73.0,8,13.0,0.0
175.0,73.0,6,20.0,1.0
175.0,73.0,26,70.0,0.0
175.0,73.0,154,593.0,9.0
175.0,73.0,127,454.0,6.0
175.0,73.0,43,154.0,4.0
175.0,73.0,61,225.0,2.0
175.0,73.0,143,556.0,6.0
175.0,73.0,148,531.0,9.0
175.0,73.0,118,393.0,6.0
175.0,73.0,138,540.0,5.0
175.0,73.0,147,535.0,13.0
175.0,73.0,154,607.0,8.0
175.0,73.0,150,576.0,9.0
175.0,73.0,148,529.0,9.0
175.0,73.0,129,408.0,2.0
175.0,73.0,88,181.0,1.0
185.0,72.0,86,239.0,5.0
185.0,72.0,109,225.0,2.0
185.0,72.0,83,195.0,10.0
185.0,72.0,37,48.0,2.0
185.0,72.0,53,132.0,5.0
185.0,72.0,24,22.0,0.0
242.0,77.0,1,3.0,0.0
242.0,77.0,3,3.0,0.0
165.0,72.0,7,14.0,0.0
165.0,72.0,74,131.0,1.0
165.0,72.0,50,109.0,0.0
165.0,71.0,2,2.0,0.0
165.0,71.0,55,167.0,1.0
165.0,71.0,24,91.0,0.0
165.0,71.0,19,66.0,1.0
165.0,71.0,39,81.0,1.0
188.0,71.0,59,189.0,1.0
188.0,71.0,127,480.0,8.0
188.0,71.0,127,483.0,9.0
188.0,71.0,98,347.0,6.0
188.0,71.0,98,362.0,7.0
188.0,71.0,134,550.0,12.0
188.0,71.0,151,635.0,18.0
188.0,71.0,120,442.0,16.0
188.0,71.0,149,598.0,13.0
188.0,71.0,140,595.0,13.0
188.0,71.0,121,445.0,6.0
188.0,71.0,119,422.0,5.0
188.0,71.0,114,429.0,3.0
188.0,71.0,121,478.0,5.0
188.0,71.0,106,316.0,2.0
184.0,69.0,4,13.0,0.0
205.0,75.0,11,17.0,2.0
205.0,75.0,118,307.0,10.0
205.0,75.0,136,442.0,24.0
205.0,75.0,163,601.0,24.0
205.0,75.0,78,282.0,13.0
205.0,75.0,157,566.0,27.0
205.0,75.0,99,377.0,8.0
205.0,75.0,77,233.0,5.0
205.0,75.0,2,5.0,0.0
205.0,75.0,14,34.0,0.0
175.0,74.0,7,27.0,0.0
175.0,74.0,7,15.0,0.0
175.0,74.0,74,191.0,0.0
175.0,74.0,148,564.0,2.0
175.0,74.0,112,346.0,3.0
175.0,74.0,10,25.0,0.0
175.0,74.0,130,488.0,1.0
175.0,74.0,112,332.0,2.0
175.0,74.0,42,159.0,1.0
175.0,74.0,86,314.0,1.0
175.0,74.0,60,150.0,0.0
175.0,74.0,8,26.0,0.0
175.0,74.0,11,14.0,0.0
175.0,70.0,90,252.0,0.0
175.0,70.0,9,25.0,0.0
175.0,70.0,92,258.0,4.0
175.0,70.0,78,221.0,1.0
175.0,70.0,28,23.0,0.0
190.0,74.0,50,0.0,0.0
190.0,74.0,57,0.0,0.0
190.0,74.0,78,0.0,0.0
190.0,74.0,70,0.0,0.0
190.0,74.0,66,0.0,0.0
190.0,74.0,56,0.0,0.0
190.0,74.0,81,0.0,0.0
190.0,74.0,59,0.0,0.0
190.0,74.0,22,0.0,0.0
195.0,73.0,13,5.0,0.0
195.0,73.0,6,2.0,0.0
195.0,73.0,31,65.0,1.0
195.0,73.0,35,38.0,0.0
195.0,73.0,45,64.0,0.0
195.0,73.0,36,57.0,3.0
195.0,73.0,39,19.0,0.0
195.0,73.0,6,2.0,0.0
175.0,72.0,3,9.0,0.0
175.0,72.0,9,22.0,0.0
175.0,72.0,113,423.0,2.0
190.0,76.0,70,4.0,0.0
190.0,76.0,16,0.0,0.0
190.0,76.0,11,0.0,0.0
190.0,76.0,11,0.0,0.0
190.0,76.0,5,0.0,0.0
185.0,74.0,20,47.0,0.0
185.0,74.0,133,419.0,19.0
185.0,74.0,137,487.0,16.0
185.0,74.0,143,528.0,23.0
185.0,74.0,138,490.0,22.0
185.0,74.0,103,395.0,19.0
185.0,74.0,131,494.0,36.0
185.0,74.0,83,272.0,18.0
185.0,74.0,153,568.0,49.0
185.0,74.0,130,454.0,23.0
185.0,74.0,127,438.0,37.0
185.0,74.0,87,314.0,9.0
185.0,74.0,142,497.0,38.0
185.0,74.0,136,477.0,26.0
185.0,74.0,143,454.0,16.0
185.0,74.0,38,108.0,6.0
185.0,74.0,44,150.0,11.0
185.0,74.0,100,315.0,15.0
190.0,74.0,2,0.0,0.0
190.0,74.0,10,2.0,0.0
190.0,74.0,39,8.0,0.0
190.0,74.0,31,32.0,0.0
190.0,74.0,42,46.0,0.0
190.0,74.0,28,46.0,0.0
190.0,74.0,26,24.0,0.0
190.0,74.0,37,30.0,0.0
170.0,72.0,1,0.0,0.0
195.0,74.0,42,3.0,0.0
185.0,70.0,1,1.0,0.0
185.0,70.0,1,0.0,0.0
185.0,70.0,11,18.0,0.0
185.0,70.0,36,53.0,0.0
185.0,70.0,13,27.0,0.0
166.0,70.0,1,2.0,0.0
166.0,70.0,72,287.0,1.0
166.0,70.0,34,126.0,1.0
166.0,70.0,76,318.0,7.0
166.0,70.0,95,382.0,2.0
166.0,70.0,4,13.0,0.0
195.0,74.0,13,0.0,0.0
195.0,74.0,1,0.0,0.0
195.0,74.0,3,0.0,0.0
195.0,74.0,2,1.0,0.0
195.0,74.0,1,0.0,0.0
195.0,74.0,37,0.0,0.0
195.0,74.0,23,0.0,0.0
195.0,74.0,41,0.0,0.0
195.0,74.0,23,0.0,0.0
180.0,73.0,1,0.0,0.0
180.0,73.0,25,38.0,0.0
180.0,73.0,2,1.0,0.0
180.0,73.0,13,11.0,0.0
180.0,73.0,38,54.0,0.0
180.0,73.0,12,7.0,0.0
175.0,72.0,79,171.0,5.0
175.0,72.0,56,172.0,3.0
175.0,72.0,74,213.0,6.0
175.0,72.0,37,107.0,2.0
175.0,72.0,36,74.0,2.0
175.0,72.0,46,139.0,1.0
175.0,72.0,43,95.0,3.0
175.0,72.0,50,155.0,5.0
175.0,72.0,48,103.0,2.0
175.0,72.0,54,146.0,3.0
175.0,72.0,60,166.0,2.0
175.0,72.0,25,44.0,1.0
170.0,72.0,2,7.0,0.0
165.0,71.0,95,356.0,2.0
165.0,71.0,39,110.0,0.0
165.0,71.0,23,85.0,0.0
165.0,71.0,151,517.0,6.0
165.0,71.0,144,510.0,5.0
165.0,71.0,128,467.0,3.0
165.0,71.0,106,337.0,2.0
165.0,71.0,114,414.0,11.0
165.0,71.0,125,456.0,10.0
165.0,71.0,149,585.0,17.0
165.0,71.0,142,556.0,23.0
165.0,71.0,153,565.0,37.0
165.0,71.0,52,109.0,2.0
180.0,72.0,25,82.0,0.0
180.0,72.0,52,156.0,3.0
180.0,72.0,143,528.0,12.0
180.0,72.0,143,531.0,6.0
180.0,72.0,23,77.0,2.0
180.0,72.0,57,171.0,7.0
180.0,72.0,85,290.0,12.0
180.0,72.0,66,261.0,5.0
180.0,72.0,155,612.0,11.0
180.0,72.0,144,587.0,13.0
180.0,72.0,129,372.0,15.0
180.0,72.0,110,397.0,12.0
180.0,72.0,94,318.0,6.0
180.0,72.0,44,124.0,3.0
180.0,72.0,18,48.0,0.0
170.0,71.0,1,4.0,0.0
170.0,71.0,24,77.0,0.0
170.0,71.0,23,51.0,0.0
188.0,73.0,46,3.0,0.0
188.0,73.0,54,7.0,0.0
188.0,73.0,33,16.0,0.0
188.0,73.0,10,5.0,0.0
188.0,73.0,11,2.0,0.0
205.0,74.0,84,90.0,2.0
162.0,70.0,1,4.0,0.0
150.0,68.0,2,1.0,0.0
170.0,73.0,3,3.0,0.0
170.0,73.0,55,47.0,0.0
170.0,73.0,5,4.0,0.0
170.0,73.0,27,58.0,0.0
170.0,73.0,18,29.0,0.0
170.0,73.0,1,0.0,0.0
170.0,73.0,7,2.0,0.0
180.0,73.0,6,5.0,0.0
180.0,73.0,26,44.0,0.0
180.0,73.0,8,10.0,0.0
180.0,73.0,46,7.0,0.0
180.0,73.0,55,1.0,0.0
180.0,73.0,44,1.0,0.0
180.0,73.0,33,0.0,0.0
168.0,70.0,4,8.0,0.0
168.0,70.0,6,14.0,0.0
168.0,70.0,5,18.0,0.0
185.0,75.0,1,1.0,0.0
185.0,75.0,11,6.0,0.0
185.0,75.0,52,28.0,0.0
185.0,75.0,15,7.0,0.0
185.0,75.0,1,1.0,0.0
185.0,75.0,11,3.0,0.0
175.0,73.0,10,0.0,0.0
175.0,73.0,31,4.0,0.0
175.0,73.0,25,1.0,0.0
170.0,68.0,4,13.0,0.0
170.0,68.0,30,98.0,0.0
170.0,68.0,45,149.0,1.0
170.0,68.0,130,516.0,4.0
170.0,68.0,154,593.0,3.0
170.0,68.0,151,577.0,12.0
170.0,68.0,126,485.0,4.0
170.0,68.0,134,550.0,2.0
170.0,68.0,133,494.0,1.0
170.0,68.0,135,511.0,1.0
170.0,68.0,139,541.0,2.0
170.0,68.0,156,587.0,1.0
170.0,68.0,139,476.0,2.0
170.0,68.0,147,538.0,0.0
170.0,68.0,137,487.0,1.0
170.0,68.0,116,403.0,0.0
170.0,68.0,138,508.0,0.0
170.0,68.0,125,410.0,0.0
170.0,68.0,100,323.0,0.0
170.0,68.0,55,147.0,0.0
170.0,68.0,26,73.0,0.0
170.0,68.0,9,13.0,0.0
170.0,68.0,14,18.0,0.0
170.0,68.0,8,10.0,0.0
170.0,68.0,32,98.0,0.0
185.0,70.0,4,0.0,0.0
185.0,70.0,3,0.0,0.0
200.0,75.0,19,0.0,0.0
135.0,66.0,2,4.0,0.0
165.0,68.0,23,6.0,0.0
160.0,66.0,4,0.0,0.0
175.0,70.0,2,7.0,0.0
240.0,74.0,11,0.0,0.0
240.0,74.0,41,0.0,0.0
240.0,74.0,38,1.0,0.0
240.0,74.0,29,0.0,0.0
150.0,69.0,7,29.0,0.0
160.0,71.0,19,14.0,0.0
160.0,71.0,6,6.0,0.0
160.0,71.0,27,18.0,0.0
190.0,74.0,20,4.0,0.0
190.0,74.0,8,0.0,0.0
190.0,74.0,9,0.0,0.0
190.0,74.0,49,3.0,0.0
220.0,75.0,5,11.0,1.0
220.0,75.0,71,212.0,4.0
220.0,75.0,158,596.0,28.0
220.0,75.0,156,581.0,19.0
220.0,75.0,160,582.0,18.0
220.0,75.0,155,569.0,22.0
220.0,75.0,134,480.0,18.0
220.0,75.0,153,593.0,26.0
220.0,75.0,159,592.0,12.0
220.0,75.0,154,573.0,13.0
220.0,75.0,161,626.0,21.0
